,links,price,vehicle_model,regdate,mileage,motorpower,valorFipe,pricewrtfipe,error
390,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-limited-4x2-16v-2020-4p-1020074918,114990,JEEP RENEGADE LIMITED 1.8 4X2 FLEX 16V AUT.,2020,27013,1.8,112819,1.0192432125794415,-0.02582371867433575
352,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/onix-2019-2020-1-0-turbo-flex-ltz-automatico-1012922675,82990,GM - CHEVROLET ONIX SEDAN PLUS LTZ 1.0 12V TB FLEX AUT.,2020,54168,1.0,85696,0.9684232636295743,-0.025563697388499396
92,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/toyota-rav4-2-4-top-2012-impecavel-78-000km-raridade-financio-1019547878,63900,TOYOTA RAV4 2.4 4X2 16V 170CV AUT.,2012,78000,2.0 - 2.9,63252,1.010244735344337,-0.02551741375503247
682,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/onix-1-0-ls-2015-1012085128,45900,GM - CHEVROLET ONIX HATCH LS 1.0 8V FLEXPOWER 5P MEC.,2015,0,1.0,43945,1.0444874274661509,-0.025148752396663365
113,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-altis-hibrido-premium-2020-top-teto-solar-ipva22-pg-particular-ac-troca-1020182945,165000,TOYOTA COROLLA ALTIS HYBRID 1.8 16V FLEX AUT.,2020,27000,1.8,157930,1.0447666687773065,-0.02465266055390325
146,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-storm-2-0-4wd-16v-flex-5p-aut-2020-1016387998,86990,FORD ECOSPORT STORM 2.0 4WD 16V FLEX 5P AUT.,2020,55301,2.0 - 2.9,95021,0.9154818408562317,-0.024644336994411042
498,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxs-flex-2009-completo-cinza-inteiro-1020046355,45000,HONDA CIVIC SEDAN LXS 1.8/1.8 FLEX 16V AUT. 4P,2009,137000,1.8,45227,0.9949808742565281,-0.024529101475195048
123,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-dx-1-5-4p-967108159,74900,HONDA FIT DX 1.5 FLEXONE 16V 5P MEC.,2019,38384,1.5,73419,1.0201718901101895,-0.024495946110979272
694,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/spin-2015-completa-1019950404,58922,GM - CHEVROLET SPIN ACTIV 1.8 8V ECONO. FLEX 5P AUT.,2015,97455,1.8,58922,1.0,-0.0242958878128523
173,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/logan-1-0-life-12v-1006736679,59800,RENAULT LOGAN LIFE FLEX 1.0 12V 4P MEC.,2021,38000,1.0,57287,1.0438668458812645,-0.02392283709252352
800,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/saveiro-cross-cd-top-966249507,76900,VW - VOLKSWAGEN SAVEIRO CROSS 1.6 T.FLEX 16V CD,2016,114000,1.6,77232,0.9957012637248809,-0.02386547679664275
791,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/prisma-lt-1-4-2016-1018613565,52900,GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,2016,84500,1.4,52747,1.0029006388988948,-0.02361685812405212
412,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-comfort-plus-1-0-tb-flex-12v-mec-2017-flex-998297297,52800,HYUNDAI HB20 COMFORT PLUS 1.0 TB FLEX 12V MEC.,2017,30533,1.0,52561,1.0045470976579594,-0.023580597889496513
528,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-glsb-2020-1020031073,152990,HYUNDAI TUCSON GLS 1.6 TURBO 16V AUT.,2020,78000,1.6,149254,1.025031154943921,-0.023534877112184605
20,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/mazda-mx3-1-6-16v-1013204102,23500,MAZDA MX-3 1.6 16V,1995,118000,1.6,18773,1.2517977947051617,-0.023484833632804847
303,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/sentra-sl-2015-1020106157,56900,NISSAN SENTRA SL 2.0/ 2.0 FLEX FUEL 16V AUT.,2015,90000,2.0 - 2.9,59547,0.95554771860883,-0.02346080722836419
225,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/toyota-ethios-elx-1-5-2014-1015048737,41000,TOYOTA ETIOS XLS 1.5 FLEX 16V 5P MEC.,2014,79000,1.5,40728,1.006678452170497,-0.02339059279328204
70,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/saveiro-947136294,40900,VW - VOLKSWAGEN SAVEIRO 1.6 MI/ 1.6 MI TOTAL FLEX 8V,2013,139000,1.6,39330,1.0399186371726417,-0.02338405685488154
44,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/longitude-flex-989641792,94900,JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,2019,50200,1.8,92861,1.021957549455638,-0.023381195277061728
90,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2019-impecavel-955865808,114900,TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,2019,77000,2.0 - 2.9,115119,0.9980976207229041,-0.02331776320037038
377,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-montana-ls-1-4-8v-2014-2p-1015127014,42990,GM - CHEVROLET MONTANA LS 1.4 ECONOFLEX 8V 2P,2014,129010,1.4,42136,1.0202677045756599,-0.023227805989029404
133,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/renault-captur-iconic-1-3-tb-16v-flex-5p-aut-1005531781,139900,RENAULT CAPTUR ICONIC 1.3 TB 16V FLEX 5P AUT,2022,600,1.3,135945,1.0290926477619626,-0.02315071905484145
699,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gm-montana-ls-1-4-completa-excelente-1019949475,49990,GM - CHEVROLET MONTANA LS 1.4 ECONOFLEX 8V 2P,2016,1,1.4,48208,1.036964819117159,-0.023093792935532598
328,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/argo-drive-1-0-2021-969953460,69800,FIAT ARGO DRIVE 1.0 6V FLEX,2021,22000,1.0,68411,1.0203037523205332,-0.02292135427770381
343,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-touring-1-5-turbo-2-dono-1010380615,128900,HONDA CIVIC SEDAN TOURING 1.5 TURBO 16V AUT.4P,2017,85000,1.5,127001,1.0149526381682035,-0.022837909063433415
293,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/veloster-2012-top-de-linha-com-teto-1020107372,66900,HYUNDAI VELOSTER 1.6 16V  140CV AUT.,2013,99000,1.6,66560,1.0051081730769231,-0.022719114408519925
45,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/creta-attitude-1-6-flex-2020-abaixo-da-fipe-oportunidade-estado-de-0km-1020192070,85900,HYUNDAI CRETA ATTITUDE 1.6 16V FLEX MEC.,2020,46000,1.6,91469,0.9391159846505374,-0.022654279902235674
761,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-astra-2004-1019930150,21500,GM - CHEVROLET ASTRA 2.0 8V/ CD 2.0 8V HATCHBACK 5P MEC,2004,236000,2.0 - 2.9,24002,0.895758686776102,-0.02260277598944027
226,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chery-tiggo5x-tiggo-5x-1-5-vvt-turbo-iflex-txs-dct-4p-1018432235,121990,CHERY TIGGO 5X TXS 1.5 16V TURBO FLEX AUT.,2021,25000,1.5,120699,1.0106960289646145,-0.02252701772064336
245,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/35-mil-km-voyage-1-6-8v-msi-2019-ac-trocas-e-financiamos-1015268760,59900,VW - VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P,2019,35000,1.6,58007,1.0326339924491872,-0.022366436898722863
329,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-automatico-zerado-todo-original-unico-dono-todas-revisoes-na-concessionaria-1015562690,115000,TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,2019,50000,2.0 - 2.9,115119,0.9989662870594775,-0.022145435932988233
26,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/virtus-2019-2020-1-6-msi-total-flex-manual-1012157506,73990,VW - VOLKSWAGEN VIRTUS 1.6 MSI FLEX 16V 5P MEC.,2020,73233,1.6,75547,0.97939031331489,-0.021886451067650636
785,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-i30-2-0-16v-145cv-5p-mec-2012-1019910609,37600,HYUNDAI I30 2.0 16V 145CV 5P MEC.,2012,144000,2.0 - 2.9,43147,0.871439497531694,-0.021659960076600537
478,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-automatico-1014138906,53900,HONDA FIT LX 1.4/ 1.4 FLEX 8V/16V 5P AUT.,2013,52808,1.4,52060,1.0353438340376488,-0.02119821526651089
227,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/kwid-1-0-completo-924929415,47900,RENAULT KWID ZEN 1.0 FLEX 12V 5P MEC.,2020,31167,1.0,48271,0.9923142259327546,-0.021092140221782074
691,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ranger-limited-impecavel-983425152,208900,FORD RANGER LIMITED 3.2 20V 4X4 CD AUT. DIES.,2019,88000,3.0 - 3.9,208456,1.0021299458878612,-0.020604949519624993
358,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-ltz-4p-1010379767,56900,GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P AUT.,2015,81256,1.4,55934,1.0172703543461938,-0.020567504284132232
600,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/toyota-yaris-xls-1-5-942285173,90000,TOYOTA YARIS XLS 1.5 FLEX 16V 5P AUT.,2019,22000,1.5,90856,0.9905784978427402,-0.02042404457850988
575,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/onix-activ-1-4-at-1020004815,80000,GM - CHEVROLET ONIX HATCH ACTIV 1.4 8V FLEX 5P AUT.,2019,37000,1.4,76363,1.0476277778505296,-0.020229212746609493
468,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/peugeot-2008-griffe-1-6-eat6-2020-preta-1020052732,96900,PEUGEOT 2008 GRIFFE 1.6 FLEX 16V 5P AUT.,2020,26000,1.6,97236,0.9965444896951746,-0.019830463384460928
266,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-1-3-xs-flex-1020114798,35500,TOYOTA ETIOS XS  1.3 FLEX 16V 5P MEC.,2013,117000,1.3,38579,0.920189740532414,-0.01965809343011593
747,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-1019934686,31900,FORD ECOSPORT XLS 1.6/ 1.6 FLEX 8V 5P,2008,122874,1.6,31784,1.0036496350364963,-0.019538067036609874
17,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/doblo-2012-1020206541,45000,FIAT DOBLO ESSENCE 1.8 FLEX 16V 5P,2012,90000,1.8,44187,1.0183990766515039,-0.019434344041113993
726,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/jeep-wrangler-953011842,201385,JEEP WRANGLER UNLIMITED SPORT 3.6 V6 284CV 4P,2013,127000,3.0 - 3.9,201385,1.0,-0.01893302164937727
634,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/t-cross-comfortline-200-tsi-2022-972387422,143900,VW - VOLKSWAGEN T-CROSS COMFORTLINE 1.0 TSI FLEX 5P AUT.,2022,0,1.0,140934,1.0210453119900096,-0.018714735623753587
254,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/clio-2003-2004-1020121416,10000,RENAULT CLIO SED.RT/PRIVIL.1.0/1.0 HI-POW.16V 4P,2003,160000,1.0,12745,0.7846214201647705,-0.018528073421369085
628,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gol-1-6-trend-2013-completo-1019980687,35990,VW - VOLKSWAGEN GOL (NOVO) 1.6 MI TOTAL FLEX 8V 4P,2013,112000,1.6,34929,1.0303759054081136,-0.018332528128742087
244,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb-20-unique-2019-951064896,57900,HYUNDAI HB20 UNIQUE 1.0 FLEX 12V MEC.,2019,52000,1.0,56877,1.0179861807057333,-0.018312650439776368
280,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-cd-sr-challenge-4x4-2-8-tdi-dies-aut-997855089,219900,TOYOTA HILUX CD SR CHALL. 4X4 2.8 TDI DIES AUT.,2018,100,2.0 - 2.9,207564,1.0594322714921662,-0.018249544816221874
422,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/s10-lt-2-8-4x4-at-924863564,126000,GM - CHEVROLET S10 PICK-UP LT 2.8 TDI 4X4 CD DIESEL AUT,2013,130000,2.0 - 2.9,123373,1.021293151662033,-0.018232411195129528
665,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/jac-t5-2018-automatico-cvt-6-marchas-1019958601,64900,JAC T5 1.5 JET FLEX 16V 5P AUT.,2018,130000,1.5,64821,1.0012187408401598,-0.017803797744055272
96,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/outlander-2-2-diesel-7-lugares-2016-935508159,153900,MITSUBISHI OUTLANDER 2.2 165CV DIESEL AUT.,2016,115856,2.0 - 2.9,150611,1.0218377143767718,-0.017790734509587347
29,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-sw4-srv-7lug-4p-981201588,269900,TOYOTA HILUX SW4 SRV 4X2 2.7 FLEX 16V AUT.,2021,11000,2.0 - 2.9,267604,1.0085798418558767,-0.01736311314282446
550,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cruze-lt-1-4-turbo-automatico-1020024568,94900,GM - CHEVROLET CRUZE LT 1.4 16V TURBO FLEX 4P AUT.,2018,79000,1.4,94268,1.0067042898968896,-0.017286224304631004
378,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/2018-oportunidade-1020077870,179000,TROLLER T-4 4X4 3.2 20V TDI CAP. RÍGIDA DIESEL,2018,58000,3.0 - 3.9,173894,1.0293627152173164,-0.017057468668337572
522,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-ix35-2-0-2012-1020033429,67990,HYUNDAI IX35 2.0 16V 170CV 2WD/4WD AUT.,2012,129348,2.0 - 2.9,68562,0.9916571861964354,-0.016735325861966688
43,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fusca-itamar-1600-1994-top-financio-direto-lindo-1013741911,47990,VW - VOLKSWAGEN FUSCA,1994,0,1.3,26884,1.7850766255021575,-0.01668829082780543
460,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/mitsubish-eclipse-cross-hpe-s-1-5-automatico-financia-ate-60x-com-apenas-10-mil-de-entrada-1017062675,157900,MITSUBISHI ECLIPSE CROSS HPE-S 1.5 16V 165CV AUT.,2020,0,1.5,153651,1.027653578564409,-0.016565639766551232
172,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-exs-2012-completo-1020167629,69000,HONDA CIVIC SEDAN EXS 1.8/1.8 FLEX 16V AUT. 4P,2012,121000,1.8,68706,1.0042791022618112,-0.01643843493468644
526,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ka-se-1-0-2015-top-completo-financio-lindo-987094833,41990,FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,2015,0,1.0,41072,1.0223509933774835,-0.016403739942331796
270,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/amarok-highline-2017-novissima-a-mais-linda-anunciada-1013054518,178900,VW - VOLKSWAGEN AMAROK HIGH.CD 2.0 16V TDI 4X4 DIES. AUT,2017,100000,2.0 - 2.9,176063,1.0161135502632581,-0.01637536436353071
545,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ecosport-1-6-freestyle-flex-mec-2014-956294627,57950,FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P,2014,98000,1.6,57284,1.0116262830807905,-0.01626265748662381
734,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-hr-v-exl-cvt-2019-1017155257,125900,HONDA HR-V EXL 1.8 FLEXONE 16V 5P AUT.,2019,31000,1.8,123321,1.0209129021010208,-0.016111533168374992
482,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/montana-ls-1-4-2014-1004372582,43990,GM - CHEVROLET MONTANA LS 1.4 ECONOFLEX 8V 2P,2014,150000,1.4,42136,1.0440003797228024,-0.015847201445647663
235,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/city-lx-1-5-automatico-2017-apenas-58-mil-km-impecavel-1012076807,75900,HONDA CITY SEDAN LX 1.5 FLEX 16V 4P AUT.,2017,58000,1.5,75046,1.0113796871252299,-0.01570826908191214
295,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gol-g3-2004-16v-1-0-1020106795,12000,VW - VOLKSWAGEN GOL 1.0 PLUS 16V 4P,2004,203502,1.0,15131,0.7930738219549269,-0.01540591187423368
464,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2017-se-plus-1020053116,45000,FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,2017,51000,1.0,44707,1.006553783523833,-0.015277563024623797
440,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-lt-2014-1020060340,46900,GM - CHEVROLET SPIN LT 1.8 8V ECONO.FLEX 5P MEC.,2014,117500,1.8,46721,1.003831253611866,-0.014886658812758968
321,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/grand-siena-attractive-1-4-evo-f-flex-8v-1020104145,51500,FIAT GRAND SIENA ATTRAC. 1.4 EVO F.FLEX 8V,2018,57000,1.4,51190,1.0060558702871654,-0.014793402030139458
558,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/cruze-hb-sport-lt-1-8-16v-flexp-5p-aut-1020008350,65000,GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,2014,102934,1.8,63461,1.0242511148579443,-0.014513453524817033
409,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/nissan-march-1-6-s-2016-ac-trocas-e-financiamos-959239662,44900,NISSAN MARCH S 1.6 16V FLEX FUEL 5P,2016,89000,1.6,43319,1.036496687365821,-0.014364386682030661
56,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-1020190127,51900,HONDA CIVIC SED. LXL/ LXL SE 1.8 FLEX 16V AUT.,2010,116000,1.8,49782,1.0425454983729059,-0.014184372244687715
248,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hilux-4x4-cd-sr-2016-1004468519,189000,TOYOTA HILUX CD SR 4X4 2.8 TDI DIESEL AUT.,2016,137000,2.0 - 2.9,186724,1.0121891133437586,-0.014093532639821493
470,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/volvo-xc-60-t8-momentum-2-0-hibrido-2020-branco-1020052719,324900,VOLVO XC 60 T-8 HÍBRIDO MOMENTUM 2.0 5P,2020,27000,2.0 - 2.9,320557,1.0135482925033614,-0.014041708617022808
524,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-titanium-2-0-2019-1020032702,89900,FORD ECOSPORT TITANIUM 2.0 16V FLEX 5P AUT.,2019,27000,2.0 - 2.9,87929,1.0224158127580207,-0.013883308272089279
458,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-ex-1020053722,59000,HONDA FIT EX/S/EX 1.5 FLEX/FLEXONE 16V 5P AUT.,2014,104500,1.5,58542,1.0078234429981894,-0.013607124419772632
79,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/toro-endurance-2-0-4x4-diesel-un-dono-996355036,149900,FIAT TORO ENDURANCE 2.0 16V 4X4 DIESEL AUT.,2020,40000,2.0 - 2.9,147538,1.0160094348574604,-0.013520322474179558
318,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/nissan-frontier-atk-x4-4p-1003469066,242900,NISSAN FRONTIER ATTAC.CD 4X4 2.3 BI-TB DIE. AUT,2022,334,2.0 - 2.9,234794,1.0345238805080197,-0.013391183705253829
389,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ka-sedan-1-5-unica-dona-apenas-30521-km-1014517736,59800,FORD KA 1.5 SEDAN SE PLUS 12V FLEX 4P MEC.,2019,30521,1.5,56665,1.0553251566222537,-0.01328502468591819
339,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/peugeot-308-1-6-active-16v-flex-4p-manual-984824112,51900,PEUGEOT 308 ACTIVE 1.6 FLEX 16V 5P MEC.,2015,72000,1.6,49948,1.0390806438696245,-0.013264987038428488
50,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/mobi-top-1-0-like-on-completo-914658000,43900,FIAT MOBI LIKE ON 1.0 FIRE FLEX 5P.,2017,1,1.0,43877,1.0005241926293957,-0.013000840066679453
504,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/onix-1-0-lt-completo-1012693528,46900,GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,2016,1,1.0,46484,1.008949315893641,-0.012850460303239775
